Nom_arrond,Invent,No_Civiq,Rue,Rue_De,Rue_a,Nom_parc,Sigle,Injections,x,y,longitude,latitude
Ahuntsic-Cartierville,R,1405,Boulevard Henri-Bourassa Ouest / Voie latérale Nord,HAMON RUE,DE SAINT-RÉAL RUE,,FRAM,2014,290857.01799999998,5044346.35599999970,-73.6785354760738,45.5388928418513
Ahuntsic-Cartierville,R,1405,Boulevard Henri-Bourassa Ouest / Voie latérale Nord,HAMON RUE,DE SAINT-RÉAL RUE,,FRAM,2014,290853.43900000001,5044337.73400000020,-73.6785810582177,45.5388151866184
Ahuntsic-Cartierville,R,1405,Boulevard Henri-Bourassa Ouest / Voie latérale Nord,HAMON RUE,DE SAINT-RÉAL RUE,,FRAM,2014,290848.95100000000,5044327.57299999990,-73.678638235753,45.5387236647356
Ahuntsic-Cartierville,R,9905,Avenue du Sacré-Coeur,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,292839.26500000001,5046594.00000000000,-73.6532084656865,45.5591547231261
Ahuntsic-Cartierville,R,9345,Avenue Millen,CHABANEL E RUE,LOUVAIN E RUE DE,,FRPE,2014,293251.93800000002,5045722.50000000000,-73.6479018646843,45.5513196564192
Ahuntsic-Cartierville,R,9905,Avenue Papineau,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293163.53200000001,5047406.44900000000,-73.6490741850349,45.5664708823277
Ahuntsic-Cartierville,R,9362,Avenue Joseph-Melançon,JOSEPH-MELANÇON AVENU (NORD),LIMITE,,FRAM,2014,293337.15600000002,5046121.50000000000,-73.646819786703,45.5549113945484
Ahuntsic-Cartierville,R,10265,boulevard Olympia,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292591.12500000000,5046888.00000000000,-73.6563942893281,45.5617959179578
Ahuntsic-Cartierville,R,10265,boulevard Olympia,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292602.49300000002,5046883.65099999960,-73.6562485586221,45.5617569836053
Ahuntsic-Cartierville,R,10752,Avenue Vianney,,,,FRPEPA,2014,292836.93699999998,5048960.00000000000,-73.6532961896761,45.5804446429245
Ahuntsic-Cartierville,R,10630,Avenue Vianney,,,,FRPE,2014,293004.51199999999,5048876.50000000000,-73.6511468541996,45.5796961481121
Ahuntsic-Cartierville,R,10635,Avenue Vianney,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292998.04999999999,5048898.00000000000,-73.6512301770521,45.5798895014902
Ahuntsic-Cartierville,R,10635,Avenue Vianney,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,293018.28200000001,5048885.00000000000,-73.6509706116326,45.579772866792
Ahuntsic-Cartierville,R,10635,Avenue Vianney,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,293006.52600000001,5048894.00000000000,-73.6511214694193,45.5798536521108
Ahuntsic-Cartierville,R,10681,Avenue Vianney,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292985.54399999999,5048905.00000000000,-73.6513905976376,45.5799522771739
Ahuntsic-Cartierville,R,10415,Rue Taché,TACHÉ PLACE,TACHÉ PLACE,,FRPE,2014,292536.75400000002,5047294.00000000000,-73.6571009551908,45.5654482723327
Ahuntsic-Cartierville,R,,Rue Taché,TACHÉ PLACE,PRIEUR E RUE,,FRPE,2014,292466.21399999998,5047317.00000000000,-73.6580051998091,45.5656539868463
Ahuntsic-Cartierville,R,,Rue Saint-Hubert,GOUIN E BOULE,PARK STANLEY AVENU,,FRAMAP,2014,291659.53899999999,5046553.50000000000,-73.6683187616099,45.5587690255649
Ahuntsic-Cartierville,R,10520,Rue Saint-Hubert,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291883.81199999998,5046442.50000000000,-73.6654430854033,45.5577744103595
Ahuntsic-Cartierville,R,10520,Rue Saint-Hubert,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291881.11099999998,5046442.00000000000,-73.6654776690842,45.5577698610958
Ahuntsic-Cartierville,R,10520,Rue Saint-Hubert,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291872.91999999998,5046446.00000000000,-73.6655826926362,45.5578057022913
Ahuntsic-Cartierville,R,10520,Rue Saint-Hubert,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291874.94500000001,5046445.00000000000,-73.6655567281387,45.5577967415792
Ahuntsic-Cartierville,R,10520,Rue Saint-Hubert,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291869.63500000001,5046448.00000000000,-73.6656248228254,45.557823637905
Ahuntsic-Cartierville,R,10587,Rue Saint-Hubert,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPEPA,2014,291937.32199999999,5046437.50000000000,-73.664757548708,45.5577304094183
Ahuntsic-Cartierville,R,4030,Rue Plouffe,LUC-ROCHEFORT RUE,JEAN-MASSÉ RUE,,FRPESU,2014,289132.06500000000,5043796.37299999970,-73.7006052275213,45.5339072620185
Ahuntsic-Cartierville,R,9865,Rue Saint-Hubert,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,292691.24500000000,5046121.00000000000,-73.6550927800957,45.5548959630239
Ahuntsic-Cartierville,R,8988,Rue Saint-Hubert,ÉMILE-JOURNAULT AVENU,LEGENDRE E RUE,,FRPESU,2014,293730.09399999998,5045677.00000000000,-73.6417768691096,45.5509179972069
Ahuntsic-Cartierville,R,8996,Rue Saint-Hubert,ÉMILE-JOURNAULT AVENU,LEGENDRE E RUE,,FRPESU,2014,293724.15600000002,5045679.50000000000,-73.641852975889,45.550940398613
Ahuntsic-Cartierville,R,8712,Rue Saint-Hubert,CRÉMAZIE E BOULE (VOIE NOR),MARCEL-CADIEUX RUE,,FRPEMS,2014,294177.15600000002,5045496.50000000000,-73.6360472590905,45.5493007612296
Ahuntsic-Cartierville,R,10785,Rue De Saint-Firmin,JACQUES-NORÉ RUE,GOUIN E BOULE,,FRPE,2014,292406.68800000002,5048214.00000000000,-73.6587905123307,45.57372439587
Ahuntsic-Cartierville,R,10675,Rue De Saint-Firmin,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPEMS,2014,292599.56300000002,5048091.00000000000,-73.65631622152,45.5726210150123
Ahuntsic-Cartierville,R,10005,Rue De Saint-Firmin,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293274.37500000000,5047691.00000000000,-73.6476608944827,45.5690332012266
Ahuntsic-Cartierville,R,10000,Rue De Saint-Firmin,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293265.50000000000,5047672.00000000000,-73.6477741481168,45.568862086576
Ahuntsic-Cartierville,R,9927,Rue De Saint-Firmin,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293312.12500000000,5047668.00000000000,-73.6471767203175,45.5688268645276
Ahuntsic-Cartierville,R,9614,Rue De Saint-Firmin,PORT-ROYAL E RUE DE,SAUVÉ E RUE,,FRPE,2014,293547.56300000002,5047504.50000000000,-73.6441566566263,45.5673594889021
Ahuntsic-Cartierville,R,10680,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRAM,2014,291867.19400000002,5046634.50000000000,-73.6656610208083,45.5595017763739
Ahuntsic-Cartierville,R,10570,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292019.66999999998,5046571.00000000000,-73.6637062489853,45.5589331996792
Ahuntsic-Cartierville,R,10600,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRAM,2014,291973.33600000001,5046590.00000000000,-73.6643002479,45.5591033154049
Ahuntsic-Cartierville,R,10652,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291898.96500000003,5046621.50000000000,-73.6652537132969,45.5593853878705
Ahuntsic-Cartierville,R,10660,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291890.72499999998,5046624.50000000000,-73.6653593409803,45.5594122300455
Ahuntsic-Cartierville,R,10624,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291934.77000000002,5046606.50000000000,-73.6647946823091,45.5592510758557
Ahuntsic-Cartierville,R,10548,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292045.12500000000,5046560.00000000000,-73.6633799043871,45.5588346851155
Ahuntsic-Cartierville,R,10560,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292032.47499999998,5046565.50000000000,-73.6635420838331,45.5588839439355
Ahuntsic-Cartierville,R,10506,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292099.25000000000,5046535.50000000000,-73.6626859723809,45.5586152160715
Ahuntsic-Cartierville,R,10642,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291908.96799999999,5046617.00000000000,-73.6651254634208,45.559345080787
Ahuntsic-Cartierville,R,10667,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291880.42999999999,5046643.00000000000,-73.6654917013134,45.5595785076934
Ahuntsic-Cartierville,R,10591,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291981.83700000000,5046600.00000000000,-73.6641916187966,45.5591934550114
Ahuntsic-Cartierville,R,10667,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRNIFG,2014,291859.79200000002,5046651.50000000000,-73.6657562851104,45.55965460999
Ahuntsic-Cartierville,R,10667,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRAMMA,2014,291851.72499999998,5046652.50000000000,-73.6658596445694,45.5596634583098
Ahuntsic-Cartierville,R,10635,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,291924.97200000001,5046624.00000000000,-73.6649206480562,45.5594083650527
Ahuntsic-Cartierville,R,10521,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRAMMA,2014,292082.05599999998,5046559.00000000000,-73.6629068232867,45.5588263623944
Ahuntsic-Cartierville,R,10529,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292065.77299999999,5046566.00000000000,-73.6631155770642,45.5588890529065
Ahuntsic-Cartierville,R,10513,Avenue Saint-Charles,PRIEUR E RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292093.68599999999,5046554.50000000000,-73.6627577358682,45.5587860823627
Ahuntsic-Cartierville,R,9905,Avenue Saint-Charles,SAUVÉ E RUE,SAURIOL E RUE,,FRAMAP,2014,292680.59899999999,5046306.50000000000,-73.6552337326839,45.5565649650294
Ahuntsic-Cartierville,R,9715,Avenue Saint-Charles,PORT-ROYAL E RUE DE,SAUVÉ E RUE,,FRPE,2014,292953.50099999999,5046193.00000000000,-73.6517354775264,45.555548352842
Ahuntsic-Cartierville,R,9745,Avenue Saint-Charles,PORT-ROYAL E RUE DE,SAUVÉ E RUE,,FRPE,2014,292923.60900000000,5046205.50000000000,-73.6521186503034,45.555660322588
Ahuntsic-Cartierville,R,10510,Rue Séguin,PRIEUR E RUE,STRUAN RUE,,FRPE,2014,292662.81300000002,5047831.00000000000,-73.6554993873824,45.5702825659242
Ahuntsic-Cartierville,R,,Rue Séguin,PRIEUR E RUE,STRUAN RUE,,FRPE,2014,292688.09399999998,5047815.00000000000,-73.6551750966454,45.5701390336961
Ahuntsic-Cartierville,R,10510,Rue Séguin,PRIEUR E RUE,STRUAN RUE,,FRPE,2014,292673.25000000000,5047825.50000000000,-73.6553655345221,45.5702332572619
Ahuntsic-Cartierville,R,1797,Rue Sauvé Est,FRANCHEVILLE RUE,PAPINEAU AVENU,,FRAMKL,2014,293248.28100000002,5047262.50000000000,-73.6479850725985,45.5651769975701
Ahuntsic-Cartierville,R,1795,Rue Sauvé Est,GARNIER RUE,FRANCHEVILLE RUE,,FRPE,2014,293233.42400000000,5047227.00000000000,-73.6481745600405,45.5648573111327
Ahuntsic-Cartierville,R,1670,Rue Sauvé Est,CUROTTE AVENU,GARNIER RUE,,FRPEMS,2014,293161.42099999997,5047007.00000000000,-73.6490917206988,45.5628764842053
Ahuntsic-Cartierville,R,1670,Rue Sauvé Est,CUROTTE AVENU,GARNIER RUE,,FRPEMS,2014,293164.12500000000,5047015.50000000000,-73.6490572844842,45.5629530150002
Ahuntsic-Cartierville,R,1690,Rue Sauvé Est,CUROTTE AVENU,GARNIER RUE,,FRPEMS,2014,293182.76600000000,5047051.50000000000,-73.6488193465945,45.5632772653055
Ahuntsic-Cartierville,R,1745,Rue Sauvé Est,GARNIER RUE,FRANCHEVILLE RUE,,FRPE,2014,293207.09899999999,5047158.50000000000,-73.6485101733404,45.5642404894751
Ahuntsic-Cartierville,R,1690,Rue Sauvé Est,CUROTTE AVENU,GARNIER RUE,,FRPEMS,2014,293174.93900000001,5047035.00000000000,-73.648919219595,45.563128662616
Ahuntsic-Cartierville,R,1595,Rue Sauvé Est,CUROTTE AVENU,GARNIER RUE,,FRPE,2014,293116.16899999999,5046926.00000000000,-73.6496694674204,45.5621468634412
Ahuntsic-Cartierville,R,1680,Rue Sauriol Est,FRANCIS RUE,GARNIER RUE,,FRPE,2014,292953.10999999999,5047176.50000000000,-73.6517643091586,45.5643981826695
Ahuntsic-Cartierville,R,1662,Rue Sauriol Est,FRANCIS RUE,GARNIER RUE,,FRPE,2014,292942.44799999997,5047146.00000000000,-73.6519001543385,45.5641235529304
Ahuntsic-Cartierville,R,1692,Rue Sauriol Est,FRANCIS RUE,GARNIER RUE,,FRPE,2014,292960.70899999997,5047197.00000000000,-73.6516674590649,45.5645827771341
Ahuntsic-Cartierville,R,1625,Rue Sauriol Est,FRANCIS RUE,GARNIER RUE,,FRPEMS,2014,292899.17400000000,5047086.00000000000,-73.6524530499272,45.5635829163282
Ahuntsic-Cartierville,R,,Rue Sauriol Est,CHRISTOPHE-COLOMB AVENU,OLYMPIA BOULE,,FRPE,2014,292767.81699999998,5046768.00000000000,-73.6541279409235,45.5607191975649
Ahuntsic-Cartierville,R,9971,Avenue du Sacré-Coeur,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,292781.18099999998,5046617.00000000000,-73.653953042706,45.5593606839654
Ahuntsic-Cartierville,R,10000,Avenue du Sacré-Coeur,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,292764.08000000002,5046608.00000000000,-73.654171872814,45.5592794037669
Ahuntsic-Cartierville,R,2524,Rue Prieur Est,D'IBERVILLE RUE,ANDRÉ-JOBIN RUE,,FRPE,2014,293088.99099999998,5048583.00000000000,-73.6500573130597,45.5770565800133
Ahuntsic-Cartierville,R,1885,Rue Prieur Est,CARTIER RUE,SÉGUIN RUE,,FRPE,2014,292689.80499999999,5047806.50000000000,-73.6551529651821,45.5700625779961
Ahuntsic-Cartierville,R,,Rue Prieur Est,CHARTON AVENU,HAMELIN AVENU,,FRAM,2014,292726.37000000000,5047869.67600000000,-73.6546860652065,45.5706316893124
Ahuntsic-Cartierville,R,1770,Rue Prieur Est,POTHIER AVENU,PAPINEAU AVENU,,FRPE,2014,292616.30900000001,5047630.94300000000,-73.6560901995143,45.5684815820947
Ahuntsic-Cartierville,R,,Rue Prieur Est,PAPINEAU AVENU,CARTIER RUE,,FRPE,2014,292669.10100000002,5047733.50000000000,-73.6554164073528,45.5694053421425
Ahuntsic-Cartierville,R,1702,Rue Prieur Est,GARNIER RUE,POTHIER AVENU,,FRPE,2014,292553.66899999999,5047511.85699999980,-73.6568897197395,45.5674089119402
Ahuntsic-Cartierville,R,1707,Rue Prieur Est,TACHÉ RUE,GARNIER RUE,,FRPE,2014,292519.23100000003,5047484.33899999970,-73.65733021758,45.5671606900973
Ahuntsic-Cartierville,R,1683,Rue Prieur Est,TACHÉ RUE,GARNIER RUE,,FRPE,2014,292483.98800000001,5047417.69199999980,-73.6577800386792,45.5665603580096
Ahuntsic-Cartierville,R,1675,Rue Prieur Est,TACHÉ RUE,GARNIER RUE,,FRPE,2014,292478.14399999997,5047406.49000000020,-73.6578546233669,45.5664594556731
Ahuntsic-Cartierville,R,1595,Rue Prieur Est,CUROTTE AVENU,FRANCIS RUE,,FRPE,2014,292388.18800000002,5047208.66799999960,-73.6590020184423,45.5646777963866
Ahuntsic-Cartierville,R,1565,Rue Prieur Est,CUROTTE AVENU,FRANCIS RUE,,FRPE,2014,292377.65800000000,5047183.92700000010,-73.6591362843388,45.5644549816566
Ahuntsic-Cartierville,R,1525,Rue Prieur Est,HAMEL AVENU,CUROTTE AVENU,,FRPE,2014,292351.68800000002,5047121.50000000000,-73.6594673821576,45.563892780935
Ahuntsic-Cartierville,R,1350,Rue Prieur Est,SACRÉ-COEUR AVENU DU,CHRISTOPHE-COLOMB AVENU,,FRPE,2014,292260.63299999997,5046860.00000000000,-73.6606271194641,45.5615380911272
Ahuntsic-Cartierville,R,1110,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292161.22100000002,5046622.50000000000,-73.6618944271371,45.5593991963746
Ahuntsic-Cartierville,R,1110,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292161.97899999999,5046624.50000000000,-73.661884769376,45.5594172067446
Ahuntsic-Cartierville,R,1110,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292163.25699999998,5046627.50000000000,-73.6618684766115,45.5594442248572
Ahuntsic-Cartierville,R,,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292157.45500000002,5046647.50000000000,-73.6619433131568,45.559624085622
Ahuntsic-Cartierville,R,,Rue Prieur Est,SAINT-CHARLES RUE,GEORGES-BARIL AVENU,,FRPE,2014,292123.87699999998,5046568.00000000000,-73.6623713647157,45.5589081098187
Ahuntsic-Cartierville,R,,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292148.85800000001,5046627.00000000000,-73.6620529047802,45.5594394642084
Ahuntsic-Cartierville,R,,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292154.34800000000,5046640.00000000000,-73.6619829178577,45.5595565419098
Ahuntsic-Cartierville,R,1110,Rue Prieur Est,GEORGES-BARIL AVENU,LA ROCHE RUE DE,,FRPE,2014,292167.28800000000,5046637.50000000000,-73.6618171006184,45.5595342810598
Ahuntsic-Cartierville,R,,Rue de Port-Royal Est,PÉLOQUIN AVENU,SAINT-CHARLES RUE,,FRPE,2014,292948.59700000001,5046118.09499999970,-73.6517964753436,45.5548742505263
Ahuntsic-Cartierville,R,,Rue de Port-Royal Est,LAJEUNESSE RUE,BASILE-ROUTHIER RUE,,FRPE,2014,292791.49300000002,5045711.00000000000,-73.6537987132061,45.5512083883988
Ahuntsic-Cartierville,R,905,Rue de Port-Royal Est,PÉLOQUIN AVENU,SAINT-CHARLES RUE,,FRPE,2014,292936.96899999998,5046126.00000000000,-73.6519456015705,45.5549451842162
Ahuntsic-Cartierville,R,8655,Rue Pierre-Dupaigne,PIERRE-DUPAIGNE PLACE,HENRI-GAUTHIER RUE,,FRAM,2014,294592.75000000000,5046003.00000000000,-73.6307353079033,45.5538646301933
Ahuntsic-Cartierville,R,8501,Rue Pierre-Dupaigne,JACQUES-CASAULT RUE,PIERRE-DUPAIGNE PLACE,,FRAM,2014,294756.31300000002,5045898.50000000000,-73.6286382394488,45.5529266832334
Ahuntsic-Cartierville,R,10350,Rue Parthenais,FLEURY E RUE,PRIEUR E RUE,,FRPE,2014,293009.58500000002,5048108.50000000000,-73.6510633186324,45.5727855526677
Ahuntsic-Cartierville,R,10338,Rue Parthenais,FLEURY E RUE,PRIEUR E RUE,,FRPE,2014,293028.12199999997,5048096.50000000000,-73.6508255272773,45.5726778870211
Ahuntsic-Cartierville,R,9920,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293395.15600000002,5047879.50000000000,-73.6461179081272,45.570731369522
Ahuntsic-Cartierville,R,,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293462.56300000002,5047839.00000000000,-73.6452533587066,45.5703680399567
Ahuntsic-Cartierville,R,,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293454.84399999998,5047843.50000000000,-73.6453523573765,45.5704084064949
Ahuntsic-Cartierville,R,9920,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293439.37500000000,5047853.00000000000,-73.6455507639285,45.5704936379537
Ahuntsic-Cartierville,R,9920,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRAM,2014,293421.56300000002,5047863.50000000000,-73.6457792124996,45.5705878290575
Ahuntsic-Cartierville,R,9920,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293446.32799999998,5047848.00000000000,-73.645461567201,45.5704487599453
Ahuntsic-Cartierville,R,9815,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293523.23800000001,5047830.00000000000,-73.6444757955567,45.5702880410722
Ahuntsic-Cartierville,R,9925,Rue Parthenais,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293422.09399999998,5047890.50000000000,-73.6457730379024,45.5708307916776
Ahuntsic-Cartierville,R,10450,Avenue Papineau,FLEURY E RUE,PRIEUR E RUE,,FRPE,2014,292663.44500000001,5047670.29700000030,-73.6554873004097,45.5688365244539
Ahuntsic-Cartierville,R,10600,Avenue Papineau,STRUAN RUE,HENRI-BOURASSA E BOULE,,FRPE,2014,292537.31400000001,5047745.23599999960,-73.6571050997027,45.5695086365837
Ahuntsic-Cartierville,R,10430,Avenue Papineau,FLEURY E RUE,PRIEUR E RUE,,FRPE,2014,292677.08500000002,5047662.16199999950,-73.6553123506517,45.5687635610552
Ahuntsic-Cartierville,R,10190,Avenue Papineau,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292920.71899999998,5047517.29700000030,-73.6521875322056,45.5674642239515
Ahuntsic-Cartierville,R,10210,Avenue Papineau,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292903.05300000001,5047527.65000000040,-73.6524141055362,45.5675570815808
Ahuntsic-Cartierville,R,9905,Avenue Papineau,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293174.37800000003,5047400.28699999950,-73.648935091442,45.5664156160424
Ahuntsic-Cartierville,R,9905,Avenue Papineau,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293155.06800000003,5047411.62600000020,-73.6491827398356,45.5665173249728
Ahuntsic-Cartierville,R,9845,Avenue Papineau,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293255.21899999998,5047352.50000000000,-73.6478983177033,45.5659869597889
Ahuntsic-Cartierville,R,9905,Avenue Papineau,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293130.82799999998,5047426.16999999990,-73.6494936235423,45.5666477902784
Ahuntsic-Cartierville,R,9905,Avenue Papineau,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293228.85700000002,5047367.66500000000,-73.6482363947834,45.5661229812817
Ahuntsic-Cartierville,R,10230,boulevard Olympia,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292630.34399999998,5046849.00000000000,-73.6558909297822,45.5614456707827
Ahuntsic-Cartierville,R,10122,boulevard Olympia,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292751.65200000000,5046799.19600000050,-73.6543357765624,45.5609996291571
Ahuntsic-Cartierville,R,10115,boulevard Olympia,SAURIOL E RUE,FLEURY E RUE,,FRPE,2014,292743.77100000001,5046824.13800000030,-73.6544373443619,45.5612239284617
Ahuntsic-Cartierville,R,9763,boulevard Olympia,PORT-ROYAL E RUE DE,SAUVÉ E RUE,,FRPE,2014,293102.72300000000,5046671.50000000000,-73.6498356223332,45.5598565683244
Ahuntsic-Cartierville,R,9360,Avenue Olivier-Maurault,BERTHE-LOUARD AVENU,LA COLOMBIÈRE PLACE DE,,FRAM,2014,293460.21899999998,5046171.50000000000,-73.645244720436,45.5553633254452
Ahuntsic-Cartierville,R,9921,Avenue Millen,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,292481.49900000001,5046022.00000000000,-73.6577767704693,45.5540014509408
Ahuntsic-Cartierville,R,9921,Avenue Millen,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,292592.45000000001,5045975.50000000000,-73.6563545424266,45.5535849831073
Ahuntsic-Cartierville,R,9525,Avenue Millen,LOUVAIN E RUE DE,FRÉMONT RUE,,FRPE,2014,293030.21899999998,5045815.50000000000,-73.6507437592599,45.5521527885235
Ahuntsic-Cartierville,R,,Avenue Millen,LOUVAIN E RUE DE,FRÉMONT RUE,,FRPE,2014,293027.62500000000,5045797.50000000000,-73.650776549208,45.5519907748912
Ahuntsic-Cartierville,R,9485,Avenue Millen,CHABANEL E RUE,LOUVAIN E RUE DE,,FRPE,2014,293108.81300000002,5045781.50000000000,-73.6497363423696,45.5518481694479
Ahuntsic-Cartierville,R,9405,Avenue Millen,CHABANEL E RUE,LOUVAIN E RUE DE,,FRPE,2014,293183.59399999998,5045750.50000000000,-73.6487778426152,45.551570472836
Ahuntsic-Cartierville,R,8995,Avenue Millen,ÉMILE-JOURNAULT AVENU,LEGENDRE E RUE,,FRPE,2014,293688.18800000002,5045542.00000000000,-73.6423105092648,45.5497025556057
Ahuntsic-Cartierville,R,9023,Avenue Millen,ÉMILE-JOURNAULT AVENU,LEGENDRE E RUE,,FRPE,2014,293657.65600000002,5045554.50000000000,-73.6427018202109,45.549814546912
Ahuntsic-Cartierville,R,10415,Avenue Merritt,FLEURY E RUE,PRIEUR E RUE,,FRPEMS,2014,292950.18300000002,5048045.50000000000,-73.651822869705,45.5722176515169
Ahuntsic-Cartierville,R,9930,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293380.00000000000,5047771.00000000000,-73.6463095500112,45.5697548060308
Ahuntsic-Cartierville,R,9940,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293369.58299999998,5047777.50000000000,-73.6464431609869,45.5698131239431
Ahuntsic-Cartierville,R,9870,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293414.11300000001,5047750.00000000000,-73.6458720169676,45.5695664007337
Ahuntsic-Cartierville,R,9880,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293405.67700000003,5047755.50000000000,-73.6459802239099,45.5696157533002
Ahuntsic-Cartierville,R,,Avenue Merritt,SAURIOL E RUE,FLEURY E RUE,,FRPEPA,2014,293235.24500000000,5047876.00000000000,-73.6481665848295,45.5706972365984
Ahuntsic-Cartierville,R,9903,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293411.22700000001,5047771.50000000000,-73.6459094921886,45.5697598168702
Ahuntsic-Cartierville,R,9915,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293400.80800000002,5047777.50000000000,-73.6460431167267,45.5698136360704
Ahuntsic-Cartierville,R,,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293458.72600000002,5047724.50000000000,-73.6452998609877,45.5693376725972
Ahuntsic-Cartierville,R,10015,Avenue Merritt,SAUVÉ E RUE,SAURIOL E RUE,,FRPE,2014,293328.45699999999,5047821.50000000000,-73.6469710861305,45.5702083722546
